"BYLINE","DATE","DATELINE","HEADLINE","LENGTH","PUBLICATION","SECTION","TITLE",
"","Dienstag 8. Mai 2018 6:28 PM GMT+1","","Energiewende; Es wäre ehrlicher, sich von den Klimazielen völlig zu verabschieden","","WELT ONLINE (Deutsch)","","",
"","Dienstag 8. Mai 2018 6:28 PM GMT+1","","Energiewende; Es wäre ehrlicher, sich von den Klimazielen völlig zu verabschieden","","WELT ONLINE (Deutsch)","","",
"","Dienstag 8. Mai 2018 6:04 PM GMT+1","","Neuer Erlass beschränkt Windkraftplanungen in NRW","","WELT ONLINE (Deutsch)","","",
"","Dienstag 8. Mai 2018 6:04 PM GMT+1","","Neuer Erlass beschränkt Windkraftplanungen in NRW","","WELT ONLINE (Deutsch)","","",
"","Dienstag 8. Mai 2018 2:32 PM GMT+1","","EnBW treibt Konzernumbau voran","","WELT ONLINE (Deutsch)","","",
"","Dienstag 8. Mai 2018 2:32 PM GMT+1","","EnBW treibt Konzernumbau voran","","WELT ONLINE (Deutsch)","","",
"","Dienstag 8. Mai 2018 2:03 PM GMT+1","","Siemens gibt Offenbach "perspektivisch auf"","","WELT ONLINE (Deutsch)","","",
"","Dienstag 8. Mai 2018 2:03 PM GMT+1","","Siemens gibt Offenbach "perspektivisch auf"","","WELT ONLINE (Deutsch)","","",
"","Dienstag 8. Mai 2018 12:20 PM GMT+1","","Bundesnetzagentur: Innogy-Aufspaltung kein Grund zur Sorge","","WELT ONLINE (Deutsch)","","",
"","Dienstag 8. Mai 2018 12:20 PM GMT+1","","Bundesnetzagentur: Innogy-Aufspaltung kein Grund zur Sorge","","WELT ONLINE (Deutsch)","","",
"","Dienstag 8. Mai 2018 11:36 AM GMT+1","","EnBW will sich von konventioneller Energieerzeugung lösen","","WELT ONLINE (Deutsch)","","",
"","Dienstag 8. Mai 2018 11:36 AM GMT+1","","EnBW will sich von konventioneller Energieerzeugung lösen","","WELT ONLINE (Deutsch)","","",
"","Dienstag 8. Mai 2018 8:52 AM GMT+1","","Eon gewinnt mehr Kunden: Gewinn steigt kräftig","","WELT ONLINE (Deutsch)","","",
"","Dienstag 8. Mai 2018 8:52 AM GMT+1","","Eon gewinnt mehr Kunden: Gewinn steigt kräftig","","WELT ONLINE (Deutsch)","","",
"","Dienstag 8. Mai 2018 6:02 AM GMT+1","","Lies sieht keine Probleme für Stromversorgung nach AKW-Aus","","WELT ONLINE (Deutsch)","","",
"","Dienstag 8. Mai 2018 6:02 AM GMT+1","","Lies sieht keine Probleme für Stromversorgung nach AKW-Aus","","WELT ONLINE (Deutsch)","","",
"","Montag 7. Mai 2018 6:48 PM GMT+1","","Technologiekonzern; Siemens schickt 30.000 Mitarbeiter in Zwangsurlaub","","WELT ONLINE (Deutsch)","","",
"","Montag 7. Mai 2018 6:48 PM GMT+1","","Technologiekonzern; Siemens schickt 30.000 Mitarbeiter in Zwangsurlaub","","WELT ONLINE (Deutsch)","","",
"","Montag 7. Mai 2018 3:25 PM GMT+1","","Senvion entwickelt mit Konsortium Offshore-Windkraftwerke","","WELT ONLINE (Deutsch)","","",
"","Montag 7. Mai 2018 3:25 PM GMT+1","","Senvion entwickelt mit Konsortium Offshore-Windkraftwerke","","WELT ONLINE (Deutsch)","","",
"","Montag 7. Mai 2018 1:42 PM GMT+1","","Eon übernimmt Windparkentwickler Vortex","","WELT ONLINE (Deutsch)","","",
"","Montag 7. Mai 2018 1:42 PM GMT+1","","Eon übernimmt Windparkentwickler Vortex","","WELT ONLINE (Deutsch)","","",
"","Sonntag 6. Mai 2018 2:21 PM GMT+1","","CDU in NRW; Kungelfreudig, verplaudert, leichtfüßig, Laschet","","WELT ONLINE (Deutsch)","","",
"","Sonntag 6. Mai 2018 2:21 PM GMT+1","","CDU in NRW; Kungelfreudig, verplaudert, leichtfüßig, Laschet","","WELT ONLINE (Deutsch)","","",
"","Sonntag 6. Mai 2018 1:40 PM GMT+1","","Linke gegen Tillich in Braunkohlekommission","","WELT ONLINE (Deutsch)","","",
"","Sonntag 6. Mai 2018 1:40 PM GMT+1","","Linke gegen Tillich in Braunkohlekommission","","WELT ONLINE (Deutsch)","","",
"","Sonntag 6. Mai 2018 1:11 PM GMT+1","","Jugendliche schwimmen für schnellen Kohleausstieg in Spree","","WELT ONLINE (Deutsch)","","",
"","Sonntag 6. Mai 2018 1:11 PM GMT+1","","Jugendliche schwimmen für schnellen Kohleausstieg in Spree","","WELT ONLINE (Deutsch)","","",
"","Sonntag 6. Mai 2018 11:56 AM GMT+1","","Kraftwerk Moorburg; "Wir können Vattenfall zu nichts zwingen"","","WELT ONLINE (Deutsch)","","",
"","Sonntag 6. Mai 2018 11:56 AM GMT+1","","Kraftwerk Moorburg; "Wir können Vattenfall zu nichts zwingen"","","WELT ONLINE (Deutsch)","","",
"","Samstag 5. Mai 2018 9:53 AM GMT+1","","Historiker: Angst vor belgischen Reaktoren ist übertrieben","","WELT ONLINE (Deutsch)","","",
"","Samstag 5. Mai 2018 9:53 AM GMT+1","","Historiker: Angst vor belgischen Reaktoren ist übertrieben","","WELT ONLINE (Deutsch)","","",
"","Freitag 4. Mai 2018 5:41 PM GMT+1","","Kohle-Kommission: Land wünscht sich Tillich als Vorsitzenden","","WELT ONLINE (Deutsch)","","",
"","Freitag 4. Mai 2018 5:41 PM GMT+1","","Kohle-Kommission: Land wünscht sich Tillich als Vorsitzenden","","WELT ONLINE (Deutsch)","","",
"","Freitag 4. Mai 2018 4:53 PM GMT+1","","Riesenauftrag für Windkraftanlagenbauer Senvion in Indien","","WELT ONLINE (Deutsch)","","",
"","Freitag 4. Mai 2018 4:53 PM GMT+1","","Riesenauftrag für Windkraftanlagenbauer Senvion in Indien","","WELT ONLINE (Deutsch)","","",
"","Freitag 4. Mai 2018 2:38 PM GMT+1","","Greenpeace vs. Rosatom; Propaganda-Schlacht um russisches Atomfloß","","WELT ONLINE (Deutsch)","","",
"","Freitag 4. Mai 2018 2:38 PM GMT+1","","Greenpeace vs. Rosatom; Propaganda-Schlacht um russisches Atomfloß","","WELT ONLINE (Deutsch)","","",
"","Freitag 4. Mai 2018 2:03 PM GMT+1","","Gespräch über Innogy-Arbeitsplätze in guter Atmosphäre","","WELT ONLINE (Deutsch)","","",
"","Freitag 4. Mai 2018 2:03 PM GMT+1","","Gespräch über Innogy-Arbeitsplätze in guter Atmosphäre","","WELT ONLINE (Deutsch)","","",
"","Freitag 4. Mai 2018 1:43 PM GMT+1","","Allianz steigt aus der Kohle aus","","WELT ONLINE (Deutsch)","","",
"","Freitag 4. Mai 2018 1:43 PM GMT+1","","Allianz steigt aus der Kohle aus","","WELT ONLINE (Deutsch)","","",
"","Freitag 4. Mai 2018 11:51 AM GMT+1","","Betroffene fordern Sitze in Kommission für Kohleausstieg","","WELT ONLINE (Deutsch)","","",
"","Freitag 4. Mai 2018 11:51 AM GMT+1","","Betroffene fordern Sitze in Kommission für Kohleausstieg","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 12:32 PM GMT+1","","Land fördert Zentrum für Maschinenbau mit Millionen Euro","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 12:32 PM GMT+1","","Land fördert Zentrum für Maschinenbau mit Millionen Euro","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 6:30 AM GMT+1","","Grüne Landesminister fordern von Berlin Kohleausstieg","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 3. Mai 2018 6:30 AM GMT+1","","Grüne Landesminister fordern von Berlin Kohleausstieg","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 2. Mai 2018 6:23 PM GMT+1","","Land gibt mehr als 5 Millionen Euro für Solarenergie","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 2. Mai 2018 6:23 PM GMT+1","","Land gibt mehr als 5 Millionen Euro für Solarenergie","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 2. Mai 2018 5:51 PM GMT+1","","Grüne: Hambach-Rodungen vorerst nicht zwingend notwendig","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 2. Mai 2018 5:51 PM GMT+1","","Grüne: Hambach-Rodungen vorerst nicht zwingend notwendig","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 2. Mai 2018 3:12 PM GMT+1","","Kampf um Fernwärme; Diese Bedingungen stellt Vattenfall der Stadt Hamburg","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 2. Mai 2018 3:12 PM GMT+1","","Kampf um Fernwärme; Diese Bedingungen stellt Vattenfall der Stadt Hamburg","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 2. Mai 2018 2:52 PM GMT+1","","Vattenfall strebt Lösung für Hamburger Fernwärme an","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 2. Mai 2018 2:52 PM GMT+1","","Vattenfall strebt Lösung für Hamburger Fernwärme an","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 2. Mai 2018 11:03 AM GMT+1","","Mit Managerin Rövekamp ist EWE-Vorstand wieder komplett","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 2. Mai 2018 11:03 AM GMT+1","","Mit Managerin Rövekamp ist EWE-Vorstand wieder komplett","","WELT ONLINE (Deutsch)","","",
"","Dienstag 1. Mai 2018 4:23 PM GMT+1","","Solarstrom-Rekord in den ersten vier Monaten des Jahres","","WELT ONLINE (Deutsch)","","",
"","Dienstag 1. Mai 2018 4:23 PM GMT+1","","Solarstrom-Rekord in den ersten vier Monaten des Jahres","","WELT ONLINE (Deutsch)","","",
"","Montag 30. April 2018 2:26 PM GMT+1","","Ost-Kohleländer: Mehr Mitwirkungsrecht in Kohlekommission","","WELT ONLINE (Deutsch)","","",
"","Montag 30. April 2018 2:26 PM GMT+1","","Ost-Kohleländer: Mehr Mitwirkungsrecht in Kohlekommission","","WELT ONLINE (Deutsch)","","",
"","Montag 30. April 2018 12:22 PM GMT+1","","RWE soll finanziellen Ausgleich für Atomausstieg bekommen","","WELT ONLINE (Deutsch)","","",
"","Montag 30. April 2018 12:22 PM GMT+1","","RWE soll finanziellen Ausgleich für Atomausstieg bekommen","","WELT ONLINE (Deutsch)","","",
"","Sonntag 29. April 2018 2:05 PM GMT+1","","Zahl konstant hoch; Weniger Reaktoren - aber die Atomtransporte rollen weiter","","WELT ONLINE (Deutsch)","","",
"","Sonntag 29. April 2018 2:05 PM GMT+1","","Zahl konstant hoch; Weniger Reaktoren - aber die Atomtransporte rollen weiter","","WELT ONLINE (Deutsch)","","",
"","Sonntag 29. April 2018 9:46 AM GMT+1","","Viele Aktionen zum Tag der Erneuerbaren Energien","","WELT ONLINE (Deutsch)","","",
"","Sonntag 29. April 2018 9:46 AM GMT+1","","Viele Aktionen zum Tag der Erneuerbaren Energien","","WELT ONLINE (Deutsch)","","",
"","Samstag 28. April 2018 9:02 PM GMT+1","","Mergner neuer Vorsitzender des BUND in Bayern","","WELT ONLINE (Deutsch)","","",
"","Samstag 28. April 2018 9:02 PM GMT+1","","Mergner neuer Vorsitzender des BUND in Bayern","","WELT ONLINE (Deutsch)","","",
"","Samstag 28. April 2018 9:04 AM GMT+1","","Viele Aktionen am Tag der erneuerbaren Energien in MV","","WELT ONLINE (Deutsch)","","",
"","Samstag 28. April 2018 9:04 AM GMT+1","","Viele Aktionen am Tag der erneuerbaren Energien in MV","","WELT ONLINE (Deutsch)","","",
"","Samstag 28. April 2018 2:16 AM GMT+1","","Früher was alles besser?; So hätte WhatsApp in den 80ern ausgesehen","","WELT ONLINE (Deutsch)","","",
"","Freitag 27. April 2018 5:33 PM GMT+1","","Eon legt Innogy-Angebot vor: "Haben alle Möglichkeiten"","","WELT ONLINE (Deutsch)","","",
"","Freitag 27. April 2018 5:33 PM GMT+1","","Eon legt Innogy-Angebot vor: "Haben alle Möglichkeiten"","","WELT ONLINE (Deutsch)","","",
"","Freitag 27. April 2018 1:32 PM GMT+1","","Fast jedes zweite neue Wohnhaus bekommt eine Öko-Heizung","","WELT ONLINE (Deutsch)","","",
"","Freitag 27. April 2018 1:32 PM GMT+1","","In Herten wird Produktion von "grünem" Wasserstoff getestet","","WELT ONLINE (Deutsch)","","",
"","Freitag 27. April 2018 1:32 PM GMT+1","","Fast jedes zweite neue Wohnhaus bekommt eine Öko-Heizung","","WELT ONLINE (Deutsch)","","",
"","Freitag 27. April 2018 1:32 PM GMT+1","","In Herten wird Produktion von "grünem" Wasserstoff getestet","","WELT ONLINE (Deutsch)","","",
"","Freitag 27. April 2018 12:54 PM GMT+1","","Viele Aktionen zum Tag der erneuerbaren Energien in MV","","WELT ONLINE (Deutsch)","","",
"","Freitag 27. April 2018 12:54 PM GMT+1","","Viele Aktionen zum Tag der erneuerbaren Energien in MV","","WELT ONLINE (Deutsch)","","",
"","Freitag 27. April 2018 12:34 PM GMT+1","","Neue Offshore-Windparks bekommen höhere Förderung","","WELT ONLINE (Deutsch)","","",
"","Freitag 27. April 2018 12:34 PM GMT+1","","Neue Offshore-Windparks bekommen höhere Förderung","","WELT ONLINE (Deutsch)","","",
"","Freitag 27. April 2018 10:44 AM GMT+1","","Betreiber wollen Gaskraftwerk Irsching stilllegen","","WELT ONLINE (Deutsch)","","",
"","Freitag 27. April 2018 10:44 AM GMT+1","","Betreiber wollen Gaskraftwerk Irsching stilllegen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 26. April 2018 4:59 PM GMT+1","","E.on-Deal in der Kritik; RWE-Aktionäre fürchten sich vor dem größtmöglichen Risiko","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 26. April 2018 4:59 PM GMT+1","","E.on-Deal in der Kritik; RWE-Aktionäre fürchten sich vor dem größtmöglichen Risiko","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 26. April 2018 3:43 PM GMT+1","","EWE will Zukunftsfähigkeit der Region stärken","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 26. April 2018 3:43 PM GMT+1","","EWE will Zukunftsfähigkeit der Region stärken","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 26. April 2018 12:41 PM GMT+1","","Fußbodenheizung für Spargelacker benötigt keine Genehmigung","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 26. April 2018 12:41 PM GMT+1","","Fußbodenheizung für Spargelacker benötigt keine Genehmigung","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 26. April 2018 10:41 AM GMT+1","","RWE-Chef wirbt bei Aktionären für Geschäft mit Eon","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 26. April 2018 10:41 AM GMT+1","","RWE-Chef wirbt bei Aktionären für Geschäft mit Eon","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 26. April 2018 5:35 AM GMT+1","","Mergner soll Bayerns größten Naturschutzverband führen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 26. April 2018 5:35 AM GMT+1","","Mergner soll Bayerns größten Naturschutzverband führen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 26. April 2018 2:51 AM GMT+1","","Vor der Innogy-Zerschlagung: RWE-Aktionäre treffen sich","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 25. April 2018 4:01 PM GMT+1","","Schlagabtausch zur Fernwärme und Kraftwerk Moorburg","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 25. April 2018 4:01 PM GMT+1","","Schlagabtausch zur Fernwärme und Kraftwerk Moorburg","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 25. April 2018 3:47 PM GMT+1","","Bürgerschaft; Schlagabtausch zu Fernwärme und Kraftwerk Moorburg","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 25. April 2018 3:47 PM GMT+1","","Bürgerschaft; Schlagabtausch zu Fernwärme und Kraftwerk Moorburg","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 25. April 2018 2:13 PM GMT+1","","Zeitenwende in der Seefahrt: Keine Lotsen mehr an Bord?","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 25. April 2018 2:13 PM GMT+1","","Zeitenwende in der Seefahrt: Keine Lotsen mehr an Bord?","","WELT ONLINE (Deutsch)","","",
"","Dienstag 24. April 2018 3:41 PM GMT+1","","Tag der erneuerbaren Energien: Bis 10 000 Besucher erwartet","","WELT ONLINE (Deutsch)","","",
"","Dienstag 24. April 2018 3:41 PM GMT+1","","Tag der erneuerbaren Energien: Bis 10 000 Besucher erwartet","","WELT ONLINE (Deutsch)","","",
"","Montag 23. April 2018 9:00 PM GMT+1","","Biodiversität; Bald gibt es einen Bauplan von jeder Lebensform","","WELT ONLINE (Deutsch)","","",
"","Montag 23. April 2018 9:00 PM GMT+1","","Biodiversität; Bald gibt es einen Bauplan von jeder Lebensform","","WELT ONLINE (Deutsch)","","",
"","Montag 23. April 2018 6:30 PM GMT+1","","Strombranche warnt; Die deutsche Energiewende verliert ihren Risikopuffer","","WELT ONLINE (Deutsch)","","",
"","Montag 23. April 2018 6:30 PM GMT+1","","Strombranche warnt; Die deutsche Energiewende verliert ihren Risikopuffer","","WELT ONLINE (Deutsch)","","",
"","Montag 23. April 2018 5:22 PM GMT+1","","Solarpark: Diebe montieren mehr als 50 technische Geräte ab","","WELT ONLINE (Deutsch)","","",
"","Montag 23. April 2018 5:22 PM GMT+1","","Solarpark: Diebe montieren mehr als 50 technische Geräte ab","","WELT ONLINE (Deutsch)","","",
"","Montag 23. April 2018 5:12 PM GMT+1","","32 Jahre nach Tschernobyl: Wildfleisch heute noch belastet","","WELT ONLINE (Deutsch)","","",
"","Montag 23. April 2018 5:12 PM GMT+1","","32 Jahre nach Tschernobyl: Wildfleisch heute noch belastet","","WELT ONLINE (Deutsch)","","",
"","Montag 23. April 2018 3:38 PM GMT+1","","Grünen-Chef; Robert Habeck fordert Einführung einer Plastiksteuer","","WELT ONLINE (Deutsch)","","",
"","Montag 23. April 2018 3:38 PM GMT+1","","Grünen-Chef; Robert Habeck fordert Einführung einer Plastiksteuer","","WELT ONLINE (Deutsch)","","",
"","Montag 23. April 2018 3:33 PM GMT+1","","Weil und Sefcovic für europäische Batteriezellproduktion","","WELT ONLINE (Deutsch)","","",
"","Montag 23. April 2018 3:33 PM GMT+1","","Weil und Sefcovic für europäische Batteriezellproduktion","","WELT ONLINE (Deutsch)","","",
"","Montag 23. April 2018 11:36 AM GMT+1","","Energiewirtschaft warnt vor Kapazitäts-Engpässen","","WELT ONLINE (Deutsch)","","",
"","Montag 23. April 2018 11:36 AM GMT+1","","Energiewirtschaft warnt vor Kapazitäts-Engpässen","","WELT ONLINE (Deutsch)","","",
"","Montag 23. April 2018 6:37 AM GMT+1","","Gerd Müller (CSU); "Keiner soll glauben, die Fluchtproblematik sei überwunden"","","WELT ONLINE (Deutsch)","","",
"","Montag 23. April 2018 6:37 AM GMT+1","","Gerd Müller (CSU); "Keiner soll glauben, die Fluchtproblematik sei überwunden"","","WELT ONLINE (Deutsch)","","",
"","Sonntag 22. April 2018 12:02 AM GMT+1","","Stromproduktion; Bundesregierung prüft Gebühr für Nutzung von Wind","","WELT ONLINE (Deutsch)","","",
"","Samstag 21. April 2018 6:08 PM GMT+1","","Viessmann; Wie ein Heizungsbauer den deutschen Dämmwahn überleben will","","WELT ONLINE (Deutsch)","","",
"","Samstag 21. April 2018 6:08 PM GMT+1","","Viessmann; Wie ein Heizungsbauer den deutschen Dämmwahn überleben will","","WELT ONLINE (Deutsch)","","",
"","Samstag 21. April 2018 4:42 PM GMT+1","","Atom-Gegner erstatten Anzeige gegen belgische Kernkraftwerke","","WELT ONLINE (Deutsch)","","",
"","Samstag 21. April 2018 4:42 PM GMT+1","","Atom-Gegner erstatten Anzeige gegen belgische Kernkraftwerke","","WELT ONLINE (Deutsch)","","",
"","Samstag 21. April 2018 3:13 PM GMT+1","","Baerbock wirft Brandenburg Sabotage des Kohleausstiegs vor","","WELT ONLINE (Deutsch)","","",
"","Samstag 21. April 2018 3:13 PM GMT+1","","Baerbock wirft Brandenburg Sabotage des Kohleausstiegs vor","","WELT ONLINE (Deutsch)","","",
"","Samstag 21. April 2018 1:51 AM GMT+1","","Atomkraftwerke Tihange und Doel: Strafanzeige","","WELT ONLINE (Deutsch)","","",
"","Samstag 21. April 2018 12:16 AM GMT+1","","Maschinenbau-Präsident; "Mehr Objektivität gegenüber Trump!"","","WELT ONLINE (Deutsch)","","",
"","Freitag 20. April 2018 5:22 PM GMT+1","","Mehr als ein Viertel des Stroms aus erneuerbaren Energien","","WELT ONLINE (Deutsch)","","",
"","Freitag 20. April 2018 5:22 PM GMT+1","","Mehr als ein Viertel des Stroms aus erneuerbaren Energien","","WELT ONLINE (Deutsch)","","",
"","Freitag 20. April 2018 3:41 PM GMT+1","","Technischer Defekt im Atomkraft Krümmel","","WELT ONLINE (Deutsch)","","",
"","Freitag 20. April 2018 3:41 PM GMT+1","","Technischer Defekt im Atomkraft Krümmel","","WELT ONLINE (Deutsch)","","",
"","Freitag 20. April 2018 12:14 PM GMT+1","","Neuer Mitspieler im Innogy-Deal von Eon und RWE","","WELT ONLINE (Deutsch)","","",
"","Freitag 20. April 2018 12:14 PM GMT+1","","Neuer Mitspieler im Innogy-Deal von Eon und RWE","","WELT ONLINE (Deutsch)","","",
"","Freitag 20. April 2018 7:23 AM GMT+1","","Umweltschutz; Reedereien rüsten ihre Kreuzfahrtschiffe um","","WELT ONLINE (Deutsch)","","",
"","Freitag 20. April 2018 7:23 AM GMT+1","","Umweltschutz; Reedereien rüsten ihre Kreuzfahrtschiffe um","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 19. April 2018 8:22 PM GMT+1","","Umweltminister will Ausbau von Photovoltaik-Anlagen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 19. April 2018 8:22 PM GMT+1","","Umweltminister will Ausbau von Photovoltaik-Anlagen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 19. April 2018 3:05 PM GMT+1","","Investition des Bundes in Tihange-Betreiber Engie gestiegen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 19. April 2018 3:05 PM GMT+1","","Investition des Bundes in Tihange-Betreiber Engie gestiegen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 19. April 2018 1:13 PM GMT+1","","Kohleverstromer Steag unter Druck","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 19. April 2018 1:13 PM GMT+1","","Kohleverstromer Steag unter Druck","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 19. April 2018 10:42 AM GMT+1","","Fahrzeugschau zeigt E-Autos, E-Bikes und E-Drohnen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 19. April 2018 10:42 AM GMT+1","","Fahrzeugschau zeigt E-Autos, E-Bikes und E-Drohnen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 19. April 2018 12:01 AM GMT+1","","Es ist eine GroKo: Tag 36; Von hochmütigen deutschen Vorreitern zu demütigen Internationalisten","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 18. April 2018 1:11 PM GMT+1","","Pegel: Bundesregierung hat Schlüssel in der Hand","","WELT ONLINE (Deutsch)","","",
"","Mittwoch 18. April 2018 1:11 PM GMT+1","","Pegel: Bundesregierung hat Schlüssel in der Hand","","WELT ONLINE (Deutsch)","","",
